ID,Name,License Number,Source,Last Updated,Contact Info,Type,Latitude,Longitude,Address,Closed,Open,Normal Hours,Are there special hours?,Accommodation hours,Are there EM hours?,EM hours,SNAP/EBT/WIC,Delivery?,Pickup Orders?,Delivery/ Pick Up Notes,Other Notes
11144,"206-16 HOLLIS AVE FOOD CORP , COMPARE FOODS",638881,,,,JAC,,0.000000,"206 16 HOLLIS AVE, QUEENS VILLAGE, NY 11429",,,,,,,,,,,,
377,"207 ALANTE ALANTE DELI GRCY CORP , ALANTE ALANTE DELI GRCY",607865,,,,JAC,40.848331,-73.905703,"207 MT HOPE PL, BRONX, NY 10457",,,,,,,,,,,,
7807,"207 INC I , 207",628809,,,,JAC,40.867611,-73.921469,"4930A BROADWAY, NEW YORK, NY 10034",,,,,,,,,,,,
10142,"207 MEAT CORP , SUPER ASSOCIATED",725450,,,,JACK,40.864114,-73.918072,"410 W 207TH STREET, NEW YORK, NY 10034",,,,,,,,,,,,
5263,"208 CRESCENT MEAT&PRODUCE INC , KEY FOOD",614625,,,,JAC,40.684277,-73.872377,"208 CRESCENT ST, BROOKLYN, NY 11208",,,,,,,,,,,,
7811,"208 RIVINGTON INC , 208 RIVINGTON",628413,,,,JAC,40.718419,-73.982910,"208 RIVINGTON ST, NEW YORK, NY 10002",,,,,,,,,,,,
2674,"209 STATION CORP , 209 STATION",718241,,,,JAC,40.660540,-73.980257,"209 PROSPECT PARK W, BROOKLYN, NY 11215",,,,,,,,,,,,
119,"210 SUPERMARKET CORP , 210 SUPERMARKET",713999,,,,JAC,40.809961,-73.855455,"210 SOUNDVIEW AVE, BRONX, NY 10473",,,,,,,,,,,,
7813,"212 GRAND FOOD CORP , 212 GRAND FOOD",628696,,,,JACD,40.718926,-73.996131,"212 GRAND ST, NEW YORK, NY 10013",,,,,,,,,,,,
2677,"214 BAINBRIDGE DELI GROCERY INC , 214 BAINBRIDGE DELI GRO",707258,,,,JAC,40.681269,-73.928446,"214 BAINBRIDGE ST, BROOKLYN, NY 11233",,,,,,,,,,,,
7816,"215 FANTASTIC DELI CORP , 215 FANTASTIC DELI",722974,,,,JAC,40.803655,-73.953552,"215 W 116TH ST, NEW YORK, NY 10026",,,,,,,,,,,,
2679,"215 FINE FOOD DELI CORP , 215 FINE FOOD DELI",704488,,,,JAC,40.677267,-73.983063,"215 4TH AVE, BROOKLYN, NY 11215",,,,,,,,,,,,
7818,"216 SAL DELI & GROCERY CORP , 216 SAL DELI & GROCERY",712532,,,,JAC,40.729991,-73.980668,"216 AVENUE, NEW YORK, NY 10009",,,,,,,,,,,,
122,"217 BAITOA DELI GROCERY CORP , 217 BAITOA DELI GROCERY",712851,,,,JAC,40.806450,-73.917740,"217 ST ANNS AVE, BRONX, NY 10454",,,,,,,,,,,,
5406,"217 KNICKERBOCKER FOOD CORP I , KNICKERBOCKER FOOD",613486,,,,JAC,40.703165,-73.926014,"217 KNICKERBOCKER AVE, BROOKLYN, NY 11237",,,,,,,,,,,,
10630,"218 BAYSIDE OPERATING LLC , 7-ELEVEN STORE 39192A",639098,,,,JAC,,0.000000,"218 01 NORTHERN BLVD, BAYSIDE, NY 11361",,,,,,,,,,,,
124,"218 GOURMET DELI & TOBACCO CORP , 218 GOURMET DELI & TOBA",726835,,,,A,40.838350,-73.913066,"218 E 170TH STREET, BRONX, NY 10456",,,,,,,,,,,,
125,"219 FISH MARKET INC , 219 FISH MARKET",608451,,,,JAC,40.806577,-73.917651,"219 ST ANNS AVE, BRONX, NY 10454",,,,,,,,,,,,
2680,"219 QUICK STOP CORP , 219 QUICK STOP",722517,,,,A,40.703286,-73.914477,"219 ST NICHOLAS AVE, BROOKLYN, NY 11237",,,,,,,,,,,,
126,"220 ONE WAY DELI GROCERY CORP , 2220 ONE WAY DELI GROCE",723219,,,,JAC,40.858357,-73.868600,"2218 2220 OLINVILLE AVENUE, BRONX, NY 10467",,,,,,,,,,,,
7822,"222 MARKET CORP , 222 MARKET",627670,,,,JAC,40.737516,-73.981162,"384 2ND AVE, NEW YORK, NY 10010",,,,,,,,,,,,
13657,"226 JIMMY DELI GROCERY CORP , 226 JIMMY DELI GROCERY",717912,,,,JAC,40.632439,-74.077073,"226 VAN DUZER ST, STATEN ISLAND, NY 10301",,,,,,,,,,,,
127,"228 MEAT & VEGETABLE CORP , 228 MEAT & VEGETABLE",727872,,,,JAC,40.886167,-73.847983,"4047 LACONIA AVENUE, BRONX, NY 10466",,,,,,,,,,,,
3824,"229 KNICKERBOCKER MEAT CORP , CITY FRESH",610505,,,,JABC,40.702933,-73.925608,"229 KNICKERBOCKER AVENUE, BROOKLYN, NY 11237",,,,,,,,,,,,
130,"230 A&M DELI GROCERY INC , 230 A&M DELI GROCERY",608106,,,,JAC,40.869342,-73.890071,"2840 VALENTINE AVE, BRONX, NY 10458",,,,,,,,,,,,
131,"230 DELI & GROCERY CORP , 230 DELI & GROCERY",715551,,,,JAC,40.891448,-73.858470,"4125 WHITE PLAINS RD, BRONX, NY 10466",,,,,,,,,,,,
132,"230 JC DELI GROCERY INC , 230 JC DELI GROCERY",724571,,,,JAC,40.844724,-73.907292,"230 EAST 174TH STREET, BRONX, NY 10457",,,,,,,,,,,,
1977,"231 FOOD CORP , PIONEER SUPERMARKET",609572,,,,JAC,40.878642,-73.904069,"184 W 231ST ST, BRONX, NY 10463",,,,,,,,,,,,
134,"233 CASTILLO MEAT CORP , 233 CASTILLO MEAT",708460,,,,JAC,40.893847,-73.857146,"4206 09 WHITE PLAINS ROAD, BRONX, NY 10466",,,,,,,,,,,,
135,"233 ST MINI STOP INC , 233 ST MINI STOP",721805,,,,A,40.893330,-73.857437,"4194 WHITE PLAINS RD, BRONX, NY 10466",,,,,,,,,,,,
136,"234 GUN HILL DELI CORP , 234 GUN HILL DELI",731879,,,,JAC,40.880153,-73.876550,"234 EAST GUN HILL RD, BRONX, NY 10467",,,,,,,,,,,,
2685,"235 GOURMET DELI INC , 235 GOURMET DELI",731196,,,,JAC,40.670893,-73.933706,"235 SCHENECTADY AVE, BROOKLYN, NY 11213",,,,,,,,,,,,
6536,"236 PROSPECT MARKET LLC , PROSPECT MARKET",728078,,,,JAC,40.659453,-73.981174,"236 PROSPECT PARK WEST, BROOKLYN, NY 11215",,,,,,,,,,,,
140,"237 SUNRISE FOOD MART CORP , 237 SUNRISE FOOD MART",726002,,,,JAC,40.884982,-73.900260,"237 W 238TH ST, BRONX, NY 10463",,,,,,,,,,,,
7831,"239 DELI CORP , 239 DELI",715007,,,,JAC,40.744784,-73.998860,"239 8TH AVE, NEW YORK, NY 10011",,,,,,,,,,,,
141,"239 INTERNATIONAL DELI DISCOUNT C , 239 INTERNATIONAL DELI",711869,,,,JAC,40.854334,-73.900416,"239 E 181 ST, BRONX, NY 10457",,,,,,,,,,,,
144,"240 VALENTINE DISCOUNT INC , 240 VALENTINE DISCOUNT",704148,,,,A,40.874187,-73.884739,"240 E 204TH ST, BRONX, NY 10458",,,,,,,,,,,,
145,"241 FOOD MARKET INC , 241 FOOD MARKET",609432,,,,JAC,40.871085,-73.886600,"241 BEDFORD PARK BLVD, BRONX, NY 10458",,,,,,,,,,,,
5297,"242 BAYRIDGE MEAT CORP , KEY FOOD SUPERMARKET",614234,,,,JAC,40.636155,-74.027390,"242 BAY RIDGE AVE, BROOKLYN, NY 11220",,,,,,,,,,,,
146,"242 DELI FOOD LLC , 242 DELI FOOD",608488,,,,JAC,40.905660,-73.849414,"4781 WHITE PLAINS RD, BRONX, NY 10470",,,,,,,,,,,,
148,"243 VALENTINE DISCOUNT INC , 243 VALENTINE DISCOUNT",729963,,,,A,40.869213,-73.889382,"243 E 198TH ST, BRONX, NY 10458",,,,,,,,,,,,
7954,"243 W 34TH ST RETAIL CORP , 7 ELEVEN STORE #35895A",719005,,,,JAC,40.751658,-73.992195,"243 W 34TH ST, NEW YORK, NY 10001",,,,,,,,,,,,
150,"245 BROADWAY MARKET CORP , 245 BROADWAY MARKET",718972,,,,JAC,40.891536,-73.897454,"6029 BROADWAY, BRONX, NY 10471",,,,,,,,,,,,
152,"247 E DELI INC , 247 E DELI",727356,,,,A,40.829621,-73.917205,"249 E 165TH ST, BRONX, NY 10456",,,,,,,,,,,,
10504,"249 STREET FOODMART INC , 24 HOURS MINI MART",730935,,,,JAC,,0.000000,"248 27 UNION TPKE, BELLEROSE, NY 11426",,,,,,,,,,,,
156,"250 JB FOOD CENTER INC , 250 JB FOOD CENTER",604850,,,,JAC,40.879869,-73.875957,"250 E GUN HILL RD, BRONX, NY 10467",,,,,,,,,,,,
157,"250 WILLIS AVE MT&PRODUCE FD CORP , 250 WILLIS AVE MT&PRDCE",603780,,,,JAC,40.809423,-73.922667,"250 WILLIS AVE, BRONX, NY 10454",,,,,,,,,,,,
7834,"251 DELI DELI LLC , 251 DELI DELI",724966,,,,JAC,40.728921,-74.002596,"251 6TH AVENUE, NEW YORK, NY 10014",,,,,,,,,,,,
158,"251 GROCERY & DELI CORP , 251 GROCERY & DELI",716293,,,,JAC,40.872782,-73.905009,"251 W KINGSBRIDGE RD, BRONX, NY 10463",,,,,,,,,,,,
7835,"251 LA BODEGUITA GROCERY CORP , 251 LA BODEGUITA GROCER",721748,,,,JAC,40.799138,-73.936835,"251 EAST 119TH STREET, NEW YORK, NY 10035",,,,,,,,,,,,
159,"251 SUNSHINE DELI GROCERY CORP , 251 SUNSHINE DELI GROCE",711554,,,,JAC,40.879823,-73.906574,"251 W 231ST ST, BRONX, NY 10463",,,,,,,,,,,,
2693,"255 E 95 ST FOOD CORP , 255 E 95 ST FOOD",704700,,,,A,40.660177,-73.921952,"255 E 95TH ST, BROOKLYN, NY 11212",,,,,,,,,,,,
5163,"260 NASSAU AVENUE CORP , JOHNS DELI",612918,,,,JAC,40.725959,-73.940894,"260 NASSAU AVE, BROOKLYN, NY 11222",,,,,,,,,,,,
4477,"261 FOOD CORP , FINE FARE SUPERMARKET",619075,,,,JAC,40.670752,-73.942062,"261 KINGSTON AVE, BROOKLYN, NY 11213",,,,,,,,,,,,
2696,"261 GROCERY DELI CORP , 261 GROCERY DELI",718750,,,,JAC,40.669993,-73.925440,"261 BUFFALO AVENUE, BROOKLYN, NY 11213",,,,,,,,,,,,
161,"261A DELI CORP , 261A DELI",728312,,,,JAC,40.873057,-73.905407,"261 W KINGSBRIDGE ROAD, BRONX, NY 10463",,,,,,,,,,,,
162,"263 DELI INC , 263 DELI",733293,,,,JAC,40.873013,-73.905350,"263 W KINGSBRIDGE RD, BRONX, NY 10463",,,,,,,,,,,,
163,"266 A & F DELI GROCERY CORP , 266 A & F DELI GROCERY",711904,,,,JAC,40.815183,-73.924367,"266 EAST 143RD ST, BRONX, NY 10451",,,,,,,,,,,,
164,"267DELI FOOD CORP , 267 DELI FOOD",721702,,,,JAC,40.848725,-73.903462,"267 E TREMONT AVE, BRONX, NY 10457",,,,,,,,,,,,
2699,"268 JOSE DELI GROCERY INC , 268 JOSE DELI GROCERY",708706,,,,JAC,40.735251,-73.958469,"268 FRANKLIN ST, BROOKLYN, NY 11222",,,,,,,,,,,,
167,"269 AFRICAN SUPERMARKET&WAREHOUSE , 269 MINI MARKET & DELI",721951,,,,JAC,40.851330,-73.902143,"269 E BURNSIDE AVE, BRONX, NY 10457",,,,,,,,,,,,
8104,"270 MARKET INC , ANDYS DELI",625923,,,,JAC,40.760111,-73.986776,"270 W 47TH ST, NEW YORK, NY 10036",,,,,,,,,,,,
5736,"271 GROCERY CORP , MARKET PLACE THE",612001,,,,JAC,40.679455,-73.974116,"271 FLATBUSH AVE, BROOKLYN, NY 11217",,,,,,,,,,,,
2700,"273 KINGSTON AVE FOOD CORP , 273 KINGSTON AVE FOOD",615630,,,,JAC,40.670433,-73.942091,"273 KINGSTON AVE, BROOKLYN, NY 11213",,,,,,,,,,,,
2701,"274 BRIGHTON BEACH DRUGS INC , 274 BRIGHTON BEACH DRUG",731547,,,,A,40.576822,-73.964810,"274 BRIGHTON BEACH AVE, BROOKLYN, NY 11235",,,,,,,,,,,,
2702,"275 SUMPTER STREET DELI CORP , 275 SUMPTER STREET DELI",710849,,,,JAC,40.680665,-73.914187,"275 SUMPTER STREET, BROOKLYN, NY 11233",,,,,,,,,,,,
2703,"276 BEDSTUY DELI CORP , 276 BEDSTUY DELI",719192,,,,JAC,40.683580,-73.929187,"276 MALCOLM X BLVD, BROOKLYN, NY 11233",,,,,,,,,,,,
169,"276 EAST FRUIT&GROCERY STORE CORP , 276 EAST FRUIT&GRCY STR",609452,,,,JAC,40.868825,-73.888724,"276 E 198TH ST, BRONX, NY 10458",,,,,,,,,,,,
10508,"277 DELI GROCERY CORP , 277 DELI GROCERY",720882,,,,JAC,,0.000000,"118 02 JAMAICA AVE, RICHMOND HILL, NY 11418",,,,,,,,,,,,
2704,"277 SUPERMARKET CORP , 277 SUPERMARKET",713676,,,,JAC,40.667208,-73.909750,"277 SUTTER AVE, BROOKLYN, NY 11212",,,,,,,,,,,,
7846,"282 AMERICAN DELI CORP , 282 AMERICAN DELI",628294,,,,JAC,40.807202,-73.945794,"282 LENOX AVE, MANHATTAN, NY 10027",,,,,,,,,,,,
2707,"282 DELI & GROCERY CORP , 282 DELI & GROCERY",728866,,,,JAC,40.684058,-73.878196,"282 RIDGEWOOD AVENUE, BROOKLYN, NY 11208",,,,,,,,,,,,
170,"283 AN GROCERY CORP , 283 AN GROCERY",601629,,,,JAC,40.825408,-73.917932,"283 E 161ST ST, BRONX, NY 10451",,,,,,,,,,,,
1145,"283 FOOD CORP , FOODTOWN 582",600992,,,,JABC,40.873353,-73.878901,"283 E 204TH ST, BRONX, NY 10467",,,,,,,,,,,,
14158,"286 WATCHOGUE ROAD CORP , SYLVESTROS DELI",641610,,,,JAC,40.616183,-74.138801,"286 WATCHOGUE RD, STATEN ISLAND, NY 10314",,,,,,,,,,,,
6826,"288 SAMS DELI INC , SAMS DELI",616506,,,,JAC,40.592465,-73.972431,"288 AVENUE, BROOKLYN, NY 11223",,,,,,,,,,,,
2308,"288 SUPER 99 C PLUS LLC , SUPER 99 C",713638,,,,A,40.863138,-73.894207,"288 290 E KINGSBRIDGE RD, BRONX, NY 10458",,,,,,,,,,,,
12811,"290 BEACH 14TH STREET GROCERY COR , PIONEER SUPERMARKET",712870,,,,JAC,40.597914,-73.748168,"290 BEACH 14TH ST, FAR ROCKAWAY, NY 11691",,,,,,,,,,,,
171,"290 MINI DELI LLC , 290 MINI DELI",728447,,,,JAC,40.863138,-73.894207,"290 E KINGSBRIDGE ROAD, BRONX, NY 10458",,,,,,,,,,,,
2711,"291 DICAYAGUA GROCERY INC , 291 DICAYAGUA GROCERY",730961,,,,JAC,40.694911,-73.925113,"291 EVERGREEN AVE, BROOKLYN, NY 11221",,,,,,,,,,,,
2713,"293 BROADWAY DELI&GROCERY CORP , 293 BROADWAY DELI&GRCRY",672218,,,,JAC,40.708511,-73.958198,"293 BROADWAY, BROOKLYN, NY 11211",,,,,,,,,,,,
6380,"294 KIWI DELI & GROCERY INC , PARK SLOPE DELI FARM",720602,,,,JAC,40.667977,-73.980667,"294 7TH AVE, BROOKLYN, NY 11215",,,,,,,,,,,,
8321,"300 8TH AVENUE FOOD CORP , CHELSEA FINE FOODS",707871,,,,JAC,40.746652,-73.997479,"300 8TH AVE, NEW YORK, NY 10001",,,,,,,,,,,,
8863,"300 W 145TH FOOD CORP , FOODTOWN #609",719397,,,,JAC,40.823161,-73.942695,"300 W 145TH ST, NEW YORK, NY 10039",,,,,,,,,,,,
7852,"301 SOHO CLEANERS INC , 301 SOHO GROCERY",714225,,,,A,40.724781,-73.993317,"301 ELIZABETH ST, NEW YORK, NY 10012",,,,,,,,,,,,
7853,"301 WEST SIDE CORP , 301 WEST SIDE CORP",625606,,,,JAC,40.780033,-73.980594,"301 AMSTERDAM AVE, NEW YORK, NY 10023",,,,,,,,,,,,
7945,"302 CHELSEA FOODS INC , 7-ELEVEN STORE #35630A",713531,,,,JAC,40.746712,-73.997438,"302 8TH AVE, NEW YORK, NY 10001",,,,,,,,,,,,
179,"305 GROCERY DELI STORE , 305 GROCERY DELI",709732,,,,JAC,40.854013,-73.899081,"305 EAST 181ST ST, BRONX, NY 10457",,,,,,,,,,,,
2718,"308 PATCHEN DELI & GROCERY INC , 308 PATCHEN DELI & GROC",724793,,,,JAC,40.679975,-73.925462,"308 PATCHEN AVENUE, BROOKLYN, NY 11233",,,,,,,,,,,,
10517,"311 DELI & GRILL CORP , 311 DELI & GRILL",730567,,,,JAC,,0.000000,"103 02 LIBERTY AVE, OZONE PARK, NY 11417",,,,,,,,,,,,
180,"314 EAST DELI GROCERY CORP , 314 EAST DELI GROCERY",720770,,,,JAC,40.860613,-73.894784,"314 EAST 188TH STREET, BRONX, NY 10458",,,,,,,,,,,,
181,"314 SUPER DELI LLC , 314 SUPER DELI",728744,,,,JAC,40.862739,-73.894168,"314 E KINGSBRIDGE RD, BRONX, NY 10458",,,,,,,,,,,,
7854,"315 FINEST FOOD AND DELI CORP , 315 FINEST FOOD & DELI",734025,,,,JAC,40.795626,-73.932754,"315 PLEASANT AVE, NEW YORK, NY 10035",,,,,,,,,,,,
2720,"316 FRANKLIN DELI CORP , 316 FRANKLIN DELI",709109,,,,JAC,40.688343,-73.957107,"316 FRANKLIN AVE, BROOKLYN, NY 11238",,,,,,,,,,,,
5264,"319 MEAT MARKET CORP , KEY FOOD",611124,,,,JAC,40.604977,-73.978477,"319 KINGS HWY, BROOKLYN, NY 11223",,,,,,,,,,,,
1096,"320 FAIR FARM FOOD CORP , FINE FARE",704098,,,,JAC,40.878916,-73.873728,"320 EAST GUN HILL ROAD, BRONX, NY 10467",,,,,,,,,,,,
2721,"322 DEKALB GROCERY CORP , 322 DEKALB GROCERY",618929,,,,A,40.689778,-73.965515,"322 DEKALB AVE, BROOKLYN, NY 11205",,,,,,,,,,,,
2722,"322 VANBRUNT CORP , 322 VAN BRUNT",618482,,,,JAC,40.678800,-74.011211,"322 VAN BRUNT ST, BROOKLYN, NY 11231",,,,,,,,,,,,
184,"323 GUN HILL DELI & GROCERY CORP , 323 GUN HILL DELI",718839,,,,JAC,40.878947,-73.873845,"323 E GUN HILL ROAD, BRONX, NY 10467",,,,,,,,,,,,
7855,"325 DREAMLAND INC , 325 DREAMLAND",629404,,,,JAC,40.735349,-73.982761,"325 2ND AVE, NEW YORK, NY 10003",,,,,,,,,,,,
7856,"327 GOURMET DELI CORP , 327 GOURMET DELI",708785,,,,JAC,40.734331,-73.980377,"327 1ST AVE, NEW YORK, NY 10003",,,,,,,,,,,,
3536,"331 EUSEBIO FOOD CORP , BRAVO SUPERMARKET",616785,,,,JAC,40.693277,-73.973557,"331 MYRTLE AVE, BROOKLYN, NY 11205",,,,,,,,,,,,
185,"332 GROCERY STORE INC , 332 GROCERY STORE",608531,,,,JAC,40.809056,-73.916014,"332 ST ANNS AVE, BRONX, NY 10454",,,,,,,,,,,,
8350,"338 8TH AVENUE CORP , CITY GOURMET MARKET",718998,,,,JAC,40.747628,-73.996779,"338 8TH AVE, NEW YORK, NY 10001",,,,,,,,,,,,
6935,"340 PENNSYLVANIA FOOD CORP , SHOP FAIR",728706,,,,JAC,40.669186,-73.895176,"340 PENNSYLVANIA AVE, BROOKLYN, NY 11207",,,,,,,,,,,,
2723,"341 NEW DELI INC , 341 NEW DELI",728365,,,,JAC,40.661323,-73.894256,"341 NEW LOTS AVE, BROOKLYN, NY 11207",,,,,,,,,,,,
5970,"344 GRAHAM AVE CORP , MR GRAHAM MARKET",727311,,,,JAC,40.714661,-73.944403,"344 GRAHAM AVE, BROOKLYN, NY 11211",,,,,,,,,,,,
7857,"345 PARK NEWS INC , 345 PARK NEWS",728202,,,,JAC,40.758071,-73.973178,"345 PARK AVENUE, NEW YORK, NY 10154",,,,,,,,,,,,
190,"347 CHABELY DELI GROCERY CORP , 347 CHABELY DELI GROCER",712509,,,,JAC,40.843457,-73.905236,"347 E 173RD ST, BRONX, NY 10457",,,,,,,,,,,,
13661,"348 S&M FOOD CORP , 348 S&M FOOD",641383,,,,JAC,40.632817,-74.116872,"348 BROADWAY, STATEN ISLAND, NY 10310",,,,,,,,,,,,
14087,"350-2 EMPORIUM CORP , RICHMOND EMPORIUM",716258,,,,JAC,40.633169,-74.136704,"350 PORT RICHMOND AVE, STATEN ISLAND, NY 10302",,,,,,,,,,,,
7938,"351 BOWERY STREET INC , 7-ELEVEN STORE 35308A",629256,,,,JAC,40.726574,-73.991648,"351 BOWERY ST, NEW YORK, NY 10003",,,,,,,,,,,,
192,"351 HABIBI DELI GROCERY LLC , 351 HABIBI DELI GROCERY",721743,,,,JAC,40.843291,-73.904627,"351 E 173RD STREET, BRONX, NY 10457",,,,,,,,,,,,
2726,"353 NINOS CORP , 353 NINOS",732979,,,,A,40.700825,-73.921907,"353 KNICKERBOCKER AVE, BROOKLYN, NY 11237",,,,,,,,,,,,
2727,"357 FOOD CORP , 357 FOOD",612268,,,,JAC,40.671687,-73.984188,"357 5TH AVE, BROOKLYN, NY 11215",,,,,,,,,,,,
7114,"357 STUYVESANT GROCERY INC , STUYVESANT DELI SUPRMKT",610938,,,,JAC,40.681876,-73.931849,"357 STUYVESANT AVE, BROOKLYN, NY 11233",,,,,,,,,,,,
193,"358 FAMOUS DELI LLC , 358 FAMOUS DELI",722559,,,,JAC,40.833782,-73.913792,"1224 1226 MORRIS AVENUE, BRONX, NY 10456",,,,,,,,,,,,
4806,"359 DELI GROCERY LTD , GRAHAM GARDEN",614637,,,,JAC,40.715325,-73.944517,"359 GRAHAM AVE, BROOKLYN, NY 11211",,,,,,,,,,,,
7860,"360 DELI CORP , 360 DELI",733512,,,,JAC,40.801161,-73.959856,"360 WEST 110TH STREET, NEW YORK, NY 10025",,,,,,,,,,,,
2729,"367 DELI AND GROCERY INC , 367 DELI AND GROCERY",713283,,,,JAC,40.688083,-73.947402,"367 LEXINGTON AVE, BROOKLYN, NY 11216",,,,,,,,,,,,
7863,"369 FARMS MARKET INC , 369 FARMS MARKET",626128,,,,JAC,40.734063,-73.998706,"64 W 9TH ST, NEW YORK, NY 10011",,,,,,,,,,,,
7864,"370 GOURMET DELI CORP , 370 GOURMET DELI",732605,,,,JAC,40.810176,-73.943637,"370 LENOX AVENUE, NEW YORK, NY 10027",,,,,,,,,,,,
10344,"375 AMSTERDAM AVENUE RESTAURANT L , WHITE GOLD BUTCHERS",724879,,,,JAC,40.782358,-73.978897,"375 AMSTERDAM AVE, NEW YORK, NY 10024",,,,,,,,,,,,
2731,"375 CONVEINIENCE STORE INC , 375 CONVEINIENCE STORE",729805,,,,A,40.670844,-73.911045,"375 ROCKAWAY AVE, BROOKLYN, NY 11212",,,,,,,,,,,,
7865,"380 AUDUBON HTS DELI GRC CORP , 380 AUDUBON HTS DELI GR",629061,,,,A,40.850614,-73.930973,"380 AUDUBON AVE, NEW YORK, NY 10033",,,,,,,,,,,,
9861,"380 LENOX MEAT CORP , PIONEER SUPERMARKET",628946,,,,JAC,40.810626,-73.943311,"380 MALCOLM X BLVD, NEW YORK, NY 10027",,,,,,,,,,,,
4564,"382 MCDONALD CORP , FOODTOWN #589",615589,,,,JABC,40.644628,-73.979783,"382 MCDONALD AVE, BROOKLYN, NY 11218",,,,,,,,,,,,
199,"383 CAPELLAN GROCERY CORP , 383 CAPELLAN GROCERY",605801,,,,JAC,40.809293,-73.923331,"383 E 138TH ST, BRONX, NY 10454",,,,,,,,,,,,
5863,"383 DMB FOOD CORP , MIA'S DELICATTESSEN",730789,,,,JAC,40.708210,-73.951466,"383 HEWES STREET, BROOKLYN, NY 11211",,,,,,,,,,,,
2733,"384 LIBERTY CORP , 384 LIBERTY",718684,,,,JAC,40.674565,-73.895356,"391 LIBERTY AVE, BROOKLYN, NY 11207",,,,,,,,,,,,
4217,"385 MYRTLE AVENUE INC , DUNCANS FISH MARKET",715572,,,,JAC,40.693157,-73.970505,"385 MYRTLE AVE, BROOKLYN, NY 11205",,,,,,,,,,,,
7869,"393 TRIBECA FINEST DELI CORP , 393 TRIBECA FINEST DELI",734793,,,,JAC,40.721703,-74.005119,"393 CANAL STREET, NEW YORK, NY 10013",,,,,,,,,,,,
2738,"396 DELI GROCERY INC , 396 DELI GROCERY",619575,,,,JAC,40.664921,-73.983222,"396 7TH AVE, BROOKLYN, NY 11215",,,,,,,,,,,,
2748,"401 EMPIRE GROCERY INC , 401 EMPIRE GROCERY",732215,,,,JAC,40.663895,-73.934370,"401 SCHENECTADY AVE, BROOKLYN, NY 11213",,,,,,,,,,,,
3526,"401 FOSTER GASOLINE INC , BP MART",724970,,,,JAC,40.640936,-73.919263,"401 E 80TH STREET, BROOKLYN, NY 11236",,,,,,,,,,,,
13662,"402 FRESH MARKET CORP , 402 FRESH MARKET",734941,,,,JAC,40.638503,-74.087567,"402 JERSEY ST, STATEN ISLAND, NY 10301",,,,,,,,,,,,
13663,"406 DELI & GROCERY INC , 406 DELI & GROCERY",735121,,,,JAC,40.632109,-74.137825,"406 PORT RICHMOND AVE, STATEN ISLAND, NY 10302",,,,,,,,,,,,
2749,"407 KEAP ORGANIC DELI CORP , 407 KEAP ORGANIC DELI",713709,,,,JAC,40.711055,-73.953348,"407 KEAP ST, BROOKLYN, NY 11211",,,,,,,,,,,,
2753,"420 ROYAL DELI INC , 420 ROYAL DELI",671769,,,,JAC,40.668701,-73.906639,"420B MOTHER GASTON BLVD, BROOKLYN, NY 11212",,,,,,,,,,,,
210,"422 WESTCHESTER FRT VEG & GRY INC , 422 WCHESTER FRT VEG&GY",608123,,,,JAC,40.817509,-73.898218,"966 LONGWOOD AVE, BRONX, NY 10459",,,,,,,,,,,,
8905,"425 3RD AVENUE CORP , FUTURE VILLAGE FARM",623471,,,,JAC,40.743060,-73.980043,"425 3RD AVE, NEW YORK, NY 10016",,,,,,,,,,,,
211,"430 FOOD CORP , 430 FOOD",727775,,,,JAC,40.808538,-73.921547,"430 E 138TH ST, BRONX, NY 10454",,,,,,,,,,,,
8259,"431 FOOD MARKET CORP , BROOKLYN FARE",708131,,,,JABC,40.755903,-73.996374,"431 WEST 37TH ST, NEW YORK, NY 10018",,,,,,,,,,,,
3183,"433 GRAHAM AVENUE DELI CORP , ANTHONY&SONS FRUIT&DELI",611900,,,,JAC,40.717925,-73.944951,"433 GRAHAM AVE, BROOKLYN, NY 11211",,,,,,,,,,,,
7877,"437 MANHATTAN DELI CORP , 437 MANHATTAN DELI",724584,,,,JAC,40.806557,-73.955720,"437 MANHATTAN AVE, NEW YORK, NY 10026",,,,,,,,,,,,
10536,"440 STOP 1 MARKET CORP , 440 STOP 1 MARKET",717031,,,,JAC,,0.000000,"55 20 103RD ST, CORONA, NY 11368",,,,,,,,,,,,
3633,"445 ALBEE CORP , BROOKLYN WINE CELLAR",730994,,,,JAC,40.690740,-73.983473,"445 ALBEE SQUARE, BROOKLYN, NY 11201",,,,,,,,,,,,
9258,"447 MARKET INC , JUBILEE MARKET",627101,,,,JAC,40.720357,-74.001059,"447 BROADWAY, NEW YORK, NY 10013",,,,,,,,,,,,
14006,"448 MARKET CORP , MILK & HONEY",641600,,,,JAC,40.589953,-74.164508,"448 NOME AVE, STATEN ISLAND, NY 10314",,,,,,,,,,,,
213,"450 LOS SOCIO DELI GROCERY CORP , 450 LOS SOCIO DELI GROC",717553,,,,JAC,40.823062,-73.912536,"450 E 160TH ST, BRONX, NY 10451",,,,,,,,,,,,
1861,"452 DELI LLC , NEW RIVERDALE GOURMET D",719780,,,,JAC,40.887320,-73.905152,"452 W 238TH ST, BRONX, NY 10463",,,,,,,,,,,,
7879,"453 HARLEM DELI CORP , 453 HARLEM DELI",719418,,,,JAC,40.812750,-73.955768,"453 W 125TH STREET, NEW YORK, NY 10027",,,,,,,,,,,,
